FA34vMS6ivcVfYh8LUjoGkjarNT73ReipZt8bKuCpMQFauLfg4BP,135726270472519,1357262.70472519
FA3Bjcnvka33yybVKUaq3dQgLMKKnsuSFdEvQpiwjENwCYLq6EDS,131624409016239,1316244.09016239
FA2Q3a7yufLuL5LQE73B68Gvef5V9rpVWdVTAm8XYJiMviKif6A7,122514000000000,1225140
FA2L1d6ggHYT1EP9C2CutoWrWFjYMDijjiCXGgoCpA34uZmCRtYq,122271355391842,1222713.55391842
FA2vA6jW5qrvhyrUuELrUHKXkNYx8qXdCaJWxosF3JSwQNic3up8,111423880566131,1114238.80566131
FA3Uug1kvDXhV8ru7yNGhqV3xX8CT519a67uorL36AdNQcZdNfrJ,110000000000000,1100000
FA3goWbSv3PxgF85XLQQxmmfBayFBDHKDFrmAmM3ypNEeyjqCjs6,90000000000000,900000
FA3nHt7u5jNgS3EK8AqCnqquUDkrEkDDiFYXrAA8dJpjdtQPy4p5,90000000000000,900000
FA2uWdZd4VEciZpGpHrfqStb93S8QJDBAX8zGofRyRVw3Kirdn3e,90000000000000,900000
FA3DeBc871iz67erDqirvXq8rBsEBVrvzbAUqmL6grc2MSUkKxUG,90000000000000,900000
FA27yKFkxPuNYVBafrRLseam5N99rm3G1BBUmD4RAvF5BCgTdxkE,90000000000000,900000
FA37LmYjZcmr1xq9RRhfB3CAMfWJBoEMYQFm3hpZxxZCeCSZheBh,69295337522278,692953.37522278
FA3n2tE7jFrkb9149bfnc4h9winFpidmmkdKj3qm7Sy1yYLwbwMQ,65045120915740,650451.2091574
FA3a1ZE2ZNuUu1ZY4ArSj2y5VbcT9JaQNrq2bYM4Wam6yDuMoBw7,56519500000000,565195
FA3HVyUUU81JCrMJuks9iMjVjVDKBEyMAU6jbw93ULkz3qbiJkVN,50175456314679,501754.56314679
FA2tUTpBuGVUMer4RMjbL4wBLZvbySRjcZXefFZEo66S7k2zA5nQ,45505000000000,455050
FA3jPQQoZ6btQfQBZ8FVXgg6hG7ngSnTutemSfFZvkGvSK1fDKYf,42205200000000,422052
FA3edvUAhSz5zuVBCtwQWGiYvMa49CyjCUPZ5J8k7UAjaJATMpaN,40660000000000,406600
FA34U4Xvza1doerjpBCF6C4JXRR7xC1NTuRVqUqT7ih7jWc3ARM7,39459677051859,394596.77051859
FA3dYG4CamMNKWFpY7XS11fY6TQBhJmbqhSQJaevh12URpKcJt2q,36308625557375,363086.25557375
FA2S7Phu67QgBjyzorjgM1A3bhjJN7jGvWmsz6LKXcV37DTv7kYJ,34933026301098,349330.26301098
FA2AzHy3R5d9JHkW2d2frvjZpgKGAa4YLjx1gY1CbKxrCgeXDDkg,34238814440394,342388.14440394
FA2uuco3tzXLJ6wuhkatfZCBVYzcFKVzAjD2iuHko4RynAwHWNUb,33460002203400,334600.022034
FA2zCbYNHa24RMt1AgsfHWXZkZSWETKcNAJFqwZGM9bow9pHyzC9,33443341127118,334433.41127118
FA3NcjMYEgnGnF3Qt7vCRzvzC3YZb9tXCQ698Sf41wbeHUdqj7ji,31635913512812,316359.13512812
FA2qi9D6Y3hxrCrSjTxbLYndkGgRgkEwMuyaf8PvWy5Hvp1iwWiB,31250618949613,312506.18949613
FA2LN8D8nnAZjeR2vFxMF3atjDPxKZJCR3wpPWJBSDS8F2CJHrBL,27525336652410,275253.3665241
FA2FafCcveuJMt6gMdMH82UTLVreZTVNB3q3cTkFBGXkfGmGDcMp,26360000000000,263600
FA2hH3XtprRvwuiXZUCRsJVW3JXgFVpNeuT2zKRVyDr1ChThvJ3f,24570932082877,245709.32082877
FA2bbDmUgUe9oL9rWSPLj2QEJj7uB5qXcANJEjRzr44oEFmXRQ69,24200000000000,242000
FA2bHFGNtpgRg69oFEWFBEpPMVWWmcq7uu6JZe1fcxwTZ2icUoyB,18680000000000,186800
FA21s1bZX8r5EqiSEDyaFuDi1gQbX7BPyyAMkqdN1jhhiuSiyXab,17855989902991,178559.89902991
FA24uvfkxmoAD2Lg56weqtGhDQsY8kKWJ8QXHdquk8N864iBqxdm,16999187515225,169991.87515225
FA27F7h5eoaWbD4UaS8Zp2t1WSmqY5C6xMQL4iuGuhPzy6fgEFwK,16169811963590,161698.1196359
FA3DPAoqjyHgjen8fK3iE7g4FnJRvS8WGAicY2iQBTXxWg3cSwaZ,16099281256709,160992.81256709
FA2iMeyAkXNfVdS5QM8xBZNwocyUXtf7m3obRQJUujrh1j5vmGqA,14862515456023,148625.15456023
FA3DM1n97noKAyvGXU53Ues3h5ou6dsuYj3FgTGYaGpYaojMJqeo,14325012580860,143250.1258086
FA2SLvyvtqQAkyC1TV2n1wSps2xvAVZfGFcn9pAHAd3H3zgoTPgM,13862592787768,138625.92787768
FA3TAeSuLBe6SZpEqGjawXwQ83LrHfndnYccbJn4b2Awk8kXXZZa,13400000000000,134000
FA3Mqp479YXyFRCeYg2mJsV7vdVsrNtcGP9cYTktbfEHa8UZVqVk,12970498106575,129704.98106575
FA3rj2d3Y88R8pWdZQoRLyACNVJeNZnAwiaYVVYBiPGqoUgc6Jwj,12750000000000,127500
FA2y9JXLXJBSrRULfvQeNjYkz2YZsvg4doqUNtRvpTwoZuh6mLdD,12180000000000,121800
FA2mPQpBhr7f9XtXMVhsYQjNzsMGv1sqk2dTZp1NyTBuCaR6BjLM,11806423159112,118064.23159112
FA3d6DuLwGAz6yNpe2zGu7MyGYzebYKsDfX99J5avq98123HdyyQ,11365000000000,113650
FA2LJxvtXDJHcdPKDia1vduBWRVpB9dxANE2QogsendFeYnDzxQH,10772087496253,107720.87496253
FA3eE3FPh6N6vuKKf1nYjeNGQFhisE6KykxuHMQp8j6SX3hi51oc,10630374262936,106303.74262936
FA3Xsm6FyyENP1tDnGxyHyhs6Qp3gGTpEdx7T5iwhnG4jcy4udMT,10120000000000,101200
FA2RQKY68LUgptTY225obkHs52K8wUqSGuVmNWaGha96E8qbRdgg,9625000000000,96250
FA2dJLLAw2fUDqDQ6fD9oJNDoM4WFVu8afgwdERL6hN4xhTf1D5t,9585100000000,95851
FA29yP9g4sinwEtEaRcwJD8B6RuHFwMh7eUZD3TKLXvj8mLMpKpx,9065934998133,90659.34998133
FA3KvPUdwEs6q5ovcukLPaVvfqvH6BgsKwC4HWMGUK3Boai6UZB2,8889129630804,88891.29630804
FA22jB6RvRtXiTF22qwqERNQkRLUTRrzKj1qQPvBLKyEA3ZL8VM6,8771462499534,87714.62499534
FA3mGmvNyAt8WNJZw52aUALL8ABNQQVEDHY3zGFSrrUS5gGc1XWt,7331387287770,73313.8728777
FA2EqnmwWpCNEDAvMdX6naNacYUzXGJYvvgttFFRYatc4SYZRJKD,7105823273558,71058.23273558
FA35VhUNxoyK5jH9N2H5MjX3TqCNmp1LwzMNCi3air9RnBLRxZ7i,6946000000000,69460
FA2iAfAGMvc3tTT3dqqvXvZWT66UvTGqszhifuULLuvzmcwxmGzC,6660000000000,66600
FA2ofeZueD7sGpif7VA3RQzcWMZYt33XZkWQCXcM2rfkdik8dbos,6590000000000,65900
FA28wF5WSfXVJB5kzLTwsLiGRS4qgAo5iVg4k3fqVPQmNK7PoLhY,6515000000000,65150
FA3i3tpmDfAKPK94oZcifXGXjWcWV2rNmMuXwMRoWNZGKsmjoN3E,6398575635209,63985.75635209
FA3T9ExTxzBEunxyfhj3Z5coZvJXBjLczzyByHem7k9bgt3PAc4P,6344972465712,63449.72465712
FA2pcJRQdjNrxoQoSNMM6NxB8iXnqf8cMNEh4bYafHywmTMH4U58,6275604366392,62756.04366392
FA3WskKaLgWGbnvKBXzdUhHRMXpjXgJadV2uJ8TbMQeiCCy9zVoj,5700000000000,57000
FA2KwubRWSWHpZEfE3YHLPzeQwqG9F82L7VVm6dT1JBECFyE7vtt,5620976945558,56209.76945558
FA3CeHGKnCY8aTtHMboJxmcgyzCNDsCaWSYG1B7FQknLoJz2tUTJ,5355000000000,53550
FA3rh2jbXwazcrUYuHgPi5nn4KfjC65QQNyKqS2w8JmeEQ5X4m9g,5023342095769,50233.42095769
FA27RWJcXcr39Bw91jYWXCqWmekSzrbZ1tZSaHsL4Q7ANktx7cNa,4570000000000,45700
FA3qCV2fh4XahqHmrhxbrHMbWe8DBWeG1S65pKUnx56SZe5wi65F,4076515229902,40765.15229902
FA2xfw92dBUhBL8TXg7wpke3mSEdvzexqvLqMM9rgt4ZNSYWigLB,3955000000000,39550
FA28MV2VvvsdjjgXoHwsadtMWqM5mt7bZU3hMjLuDLLN1DBhK48g,3896117097438,38961.17097438
FA24rGQ6RRSecbZX9UkWQj9JmLAo4aJAJKVHCqoEc49rLkSfup3Q,3796745168018,37967.45168018
FA2zTuZ6kbxsXRAwavpYg68jc5uiq39H5xQp8jGSSFD76RnPQj6x,3445000000000,34450
FA37Nz8Hx6zWRmpqNUVkmuBCUkWkX83o4dnFJZL2jbGKuuK1P7DE,3141180949820,31411.8094982
FA3r9bAvfVejA628d7XpkgaseFGDZtoLGsaf6GroaSpTaYmkqz9s,2741342616107,27413.42616107
FA3S6seCEpZkW9T14tFPJYR1DjafaYtprkxfM9i77DJhWM8krYg1,2678472677355,26784.72677355
FA3ZyxMP7Muu12dpWjEgAmXaWwCFSyS8WSTtsdVRhBo6Xgh7Fzrv,2539819909439,25398.19909439
FA31HYpPkouiYUnLQND2S8UGgJ5pp7fmJG2axZz617sbcVP1BVvX,2531807148362,25318.07148362
FA2jbJDdKpv1JM1zepeq4w3zAN9JLCn6Lw5BRi7HvSoZiZ64HXaT,2524396987573,25243.96987573
FA2K4WwhPsJHhSouFUkYah5B9cer74S27y4nNdi7FzAFWGnPaW4F,2500000000000,25000
FA2bQPQ1DhzZkpMzo196H338pe9BJmg5BRFfAEhvYxfzngdhFE3n,2446139486009,24461.39486009
FA2dEiWbcbCB68Sk8r1EMFRWEx3pWcGtqEfgG55XEr8zNrm6TGTa,2380000000000,23800
FA3NVvLe9gQbzvXJZ2tw4dbHmaSYUDLxKnsT9FCfa3k6WbLmP2XG,2157000000000,21570
FA345egjRWpxGsdQAGwK5TXbmHWhq3ZmrKNUdq6Y8uoBxK9JDNSG,1985200000000,19852
FA2nxu1bfY58Qdf6Zpgi67qynfc2BYt8AuTEZhin61cCxJ2jcUY8,1909004823564,19090.04823564
FA2U4o2qVy1XfeRFt1HKx8GYqWu6ptwN6a8Nn7VZsKvf6b5ehdJc,1880000000000,18800
FA2QgvCaKfNENC3o19pzzAEsFphV6bgfFrx9ReadoPuB7E61hNfD,1720000000000,17200
FA33uAZLqKoQHU4BPf48R9hwRxbRfrPEqTMuRYhyCsrDoQyqB6Bg,1607853381034,16078.53381034
FA3XTdbB9vmvLM1DWHuvhTn5haJgWwN4RpUThqC4wXr4YXAT2Dco,1450000000000,14500
FA2ge84nQq1RkiSZ1ieNiVJeSkENHDjYkZzXtigRPEYZ3SZiBUev,1422000324900,14220.003249
FA3KedsJryi9wSvtzoX7YNJzDc5UonXbMerK4zujPHN923xbCMgh,1355327090000,13553.2709
FA3fuPfEVtNWR9nq5XEcSxvTVL1r9YERrZxpaQmyj5D5HVwtZ1a9,1320000000000,13200
FA2Z4BSZzSUcnLUsCrPBjXNMKUQaXFGtY3SdFYYuMbzsBkMtcHBX,1300341541893,13003.41541893
FA24LvJNQHbKfTqtmNdDZuE26gdwt3e6yUXboytaSRtqzkjUmiSS,1300000000000,13000
FA2ve5HCC4UcUit8RHNnvCGDsm95X9DqjJt4RnYr5ybAk133Ta74,1164894005547,11648.94005547
FA3rBsVAxzTb3f3w1J4ZDrX4vKo8aReyswAEE8iVUmzEZkJQFYqg,1100000000000,11000
FA2SwuRcgQSrctTaJyEzypVcLSqpn4Z5XQULemku8m79SwvdnezS,1060000000000,10600
FA2uHRtTkVHq9jbqkoumXCVf3gy8qFpYfPtWup4M8F6wW14JS9ff,1000000000000,10000
FA2ztR36hwL1Rw3zkyxt9gaCSGqf4JcgWi1RXDAY7oMqG42TV37z,934819419096,9348.19419096
FA2xBLTcrBEdsPWWRZNN1n2vkj85Ts4xoPSqQegbi4CFALDjkkbc,830000000000,8300
FA2hnpQG6amptBiLcMcFdHfWuDpAK4qNMdfiLncMqw8QAWrGXZo9,780550669553,7805.50669553
FA2SWPmo92s2mGqHY5FhWQdKp9skjFVVHijQyiGXRmS9gm6mqvzb,779334528747,7793.34528747
FA3YcwpeBZC5MYt4dK1uPJg8nMW9s4B68KVi3zLvsCAPhZrMj7mp,656135365655,6561.35365655
FA2H5XsU3fV1nNog5GS2wXNGZsyaGyJFsKSw7YZDnd7JiZch9Epd,647448792730,6474.4879273
FA3pJdFJ5HFSZea5EG9Q76iV6dhi25SsZ1E1TEAPhXYwwCTw9utt,622954423251,6229.54423251
FA3tDe3LtxDbEH3cVEnwBkoHCKodywnYQD3ajBp4k1L4UV8f4kRE,600000000000,6000
FA2rHF58nk2UNFc19nomGzjzrf5B18CYSC4FTQsGzWVMmWCAdA89,600000000000,6000
FA23yGM5CSq2uqYbetACZuBRUPSSeQumCNnAitjkxbucYt8D6Vce,593200000000,5932
FA3T6nX4Fx3PaoQ9Rg8UiPnJzzbLXVCp7rFAH5J6Svcb3ck2gvHF,560000000000,5600
FA3WDipJm9QnA4SPRQYME9X7Qi9GQSrAb7S46qm6wqTyVq4ULy85,412967293498,4129.67293498
FA2idXQrygrQQExHw5rhiaeqhpdMmADuLBLQ5gbNszjMQNEyhmDu,378262080225,3782.62080225
FA2GoNWrePhQzjoeSuerPnHTab5faD3TqxC4ufR1TDXA8y9yfyCt,354729392281,3547.29392281
FA2LXiUWkkxNx8eac3dLe1NZbZkAFZfXihwr2pAUj6mhG7WyrZzD,353915298734,3539.15298734
FA2grV2iMPRrLBKx43GBdWvSTUAGbtHqe7R7nzpr397HnLZP9u7p,345000000000,3450
FA3sW44stHPWYQumN1RFSTgXqcQw4bcppFponhp8PDrNWF9KND5X,344820850920,3448.2085092
FA3iVLGjCHMg3VnKtUU7Xhbz2UfsChrbC34ywMMVeRjTmMXHGyVF,307000740396,3070.00740396
FA2DGANNzpM5892Ef5VLmeF9QQsGVJrY9dDFjwNMGpg6oCqRBeJi,306348728806,3063.48728806
FA3FbGTS2TVy4ozhyHh9nyrkXnkiEWVKkUsFN3WMN2c9R1Fp8VDq,296600000000,2966
FA2t1bo7G97JGvorKgJZrUD9a7Fs775tNX4GGNA87TybwHGBx67z,296600000000,2966
FA3iX6xk2GxTv7Ewapc4e2EkDF6qyjM5LeFmoWK2XmdR3zUCVM1U,296600000000,2966
FA29NdaQavwJS66fC1ycgLN4f5dknyMcAWN6aYWG3yJsQx46nEnC,296600000000,2966
FA2jK2HcLnRdS94dEcU27rF3meoJfpUcZPSinpb7AwQvPRY6RL1Q,277196830530,2771.9683053
FA3AtGjMdjjNHugEkmZmYZ6VsDaGzdGmrj2WoQLE9rEJ7RKxYTdY,260000000000,2600
FA2sU8w47F8eVVhxCqsmEkLaBH9Ad7qxJYN2sXmh4tx5Y5uPp8V5,254959115920,2549.5911592
FA3jacrMfmG1azu2jMXekKWx2jQj9tf9chRV7AiRvn6GGJX34K7J,239827483415,2398.27483415
FA2nXJf4sP775VSBGa9VXCvxVGq3ddG7g1f1E1YG3oY2T2d5CXr3,211639843325,2116.39843325
FA35rbSpvN6gKfpCGbCmRjBRHE3fZbPZT8r8B6R25cneG3YDJrSY,192481044845,1924.81044845
FA2MvdkpQoeVt5vaqbTfYVmKpd3RA2w6GRUojmt9xQXigp3W1KrJ,180000000000,1800
FA3i2cDoa9qF7DUhRZiaMV4tCzPRQd4gbefmXwMu7vVnpCcY9iA7,164039870837,1640.39870837
FA2ky8hYmnVb6YuZgWyWUkFRjDgmhp5CkqQsnWsMN8zYndrYsMPY,161211919746,1612.11919746
FA3P7egnt2i4igkFakRhm3WVb7vvsMrSfFA7eFR2Gz61r8as6yjj,160000000000,1600
FA2cS9h57Az7zPhM6C8CUf94TLhKMSR5M8XQpTE2F2i9b6k7SJuE,140000000000,1400
FA3b3wE2mLpaXoUYzQvDB5Gz3kciCXtJvmVhzWUt3uik3168bEss,120385059840,1203.8505984
FA3ibfooaMV1GK4JQAbRyDqV3LoFVTRaCbC8F95c4bmB1afMHV3Y,119841284255,1198.41284255
FA3BKLNu9DxPgPUaPoEMdj2e5jHgU93EEtmPKJ6xuXhXLhB88SfR,115733201153,1157.33201153
FA2TiwovaNannD6ZUvuSJymzuHUdPj4QMPmGwV21YPJcUH5tegNQ,110673107771,1106.73107771
FA3qqkyDNrQdFKVHVcWrSnTdNzd6Lr1qrGvK7SX7fbhHrqjWpbdS,104713864307,1047.13864307
FA36D432eq7EHLvis9Rd2fqznoHG1xqpcFHbvr2jfxTLKXciMoev,103697050432,1036.97050432
FA23vat9AfJPnKeQaL43LVmgPYGyYvH7LyAFzqXwvThEFjjkGGHM,101588267297,1015.88267297
FA3bTgzE1fsTKHt7sCdRiiKDhAdbTEK68qtsDZX44NsmQrjeaX59,100897537849,1008.97537849
FA3hCkkUi4vyTTZQBKkrZV59pJXE722P2cGdToyX9343XYbum6rC,100000000000,1000
FA34FT1atdHUYW1SkUTxacA8Ku5zGxRpePT1wU5QrezdR7rMfte8,100000000000,1000
FA2jCdaJCdmu5KmXEfkEtpVa47WhmK3kK9cYrfKhybbkf7e4NPEn,100000000000,1000
FA311yah8LDgx1V6q1BfydUennBha7UEpqaAtBydJFRrfevTuaMJ,88504998274,885.04998274
FA2jYKnbZe8sNhjiB2ZstwJiA8VJ21XskrTCdyhCYK1wk9E2KrJU,83373677916,833.73677916
FA3V1HnMtCuwbeQsBX2xT6D3HwV6LDz8qb7Zje7eBei2aoHpFEUt,82489964665,824.89964665
FA3JP3mmpFuKYmYFULdS1KsPt93V9wroCyG1Lpode3ivFRfnXaJV,79835158790,798.3515879
FA2XzkM43eLbNtCBxWq9xpohLtakZhJhYujke3TVLLQDbx3F3UGs,72878125504,728.78125504
FA2oecgJW3XWnXzHhQQoULmMeKC97uAgHcPd4kEowTb3csVkbDc9,72290287822,722.90287822
FA3VpFSLBPrw4J57sB7CqhKwexWdzRHBk4cUDy9YWBWci2prpLAd,69624971700,696.249717
FA21QXuADpvNF66bN4TQqos8hfXJv26RM8Gj1rN2kRW2SwAfcoFP,68793945786,687.93945786
FA2u9vbZy7LzTBy1UTik4RhiLUoLEWUuJG3z62byPZvFYEFVCKBr,68690589882,686.90589882
FA28qCoR11dBJmfDXnDqSMNTzXEXmi8411bL7nQoimHzKAYuBcQg,60000000000,600
FA2aYhYra6LAMpe49Fcgv8yoTrPH5C3wHgBCLXKLSVaKGRkCj3J3,60000000000,600
FA2S8EYRpECA7WSpgKhMx3FFFJmaeauaxo7DM7c2kBSYbu1xYkVU,58079706327,580.79706327
FA3bMcFpto3eJ8PNwjpLCaJziEHRwPzWXvzBphgTpcnP7LhqZKSX,56140704720,561.4070472
FA2KLnXK2jMriW4euLLwfNFDFDAp4dnsWLgbJtTgyFoUZ4NDkoHh,54654807559,546.54807559
FA3Rrye7hruce6KBemzX6QNLZTD7uhEFTcGy3UCfzphgfoS6nSb8,54587380909,545.87380909
FA3D7KUgFeozW4x9iybcir9nV3DmcqZGVs7mXepPzhWgJcXPtYZe,54034614508,540.34614508
FA2xavmzkCvfrhtDiysjEcmWzCa1VZ3TPsNeVnc37m6Xto1tp4FN,52546257695,525.46257695
FA21NRw4Vxoaa59XPm47Zz6Tcn6FtPmaot15LUHVhGJh9XLg1Ts9,50000000000,500
FA2QmHpwNtT5WKoiQDNKR87eEKjUyk26YBvZ3W4rZzPGBuFkW2bg,46609074827,466.09074827
FA1y6uVYV9YYK9fTDiLr1SxACEmwM5Z12jjS7FYVnwyR43d2KvPk,45000000000,450
FA3NGFpzJ4NZpqdtUcYr9dGhj4TLZZBuSiYQDq47HfdEiC9h8mab,45000000000,450
FA3NbQSVTHomV11bVo9iLroJcbZ19c4uEhVC6qhTad5i6R6wKfda,45000000000,450
FA3DCeat5r7qwpPBoGuuL7FvoXJkdRNy1UEKo65nnbm1peDqrRDw,43822726685,438.22726685
FA3t6dqCeehvZxTL9aatQ3t7mpnNXUD1U3jBiBa3ypHfTrXsww3A,40000000000,400
FA287fumF51eQAGwo9UuS7QmyztaBvhyJoVaigBiBbJfbK6AmUqB,40000000000,400
FA21xCjVfXXdXmWptbLT7H4NiUgKiimLeq1ajey5a7we6jYYDPtR,40000000000,400
FA23Xh3K7NHDYDkJbGGCBx24136w4hojbEFGzebYTRRbLo1AUNau,40000000000,400
FA3hGHh2Jb1wtEd1jvwvaRM2LB6iB5ZNTVBXgEyhU8kaEeiDTES4,40000000000,400
FA3Ux1Eiz8CQntzybwjVR9u1FE45YqrX5nmLBpRNWt2rSfikhW9H,39500000000,395
FA3Aguj3KfA6J4gz4VzRoY4NC5yRFGp2FjpQRdNCfmuHULqjEp2H,38649581499,386.49581499
FA3ErSELSnwcjATZ6tqtkH5vvtg17EF7ZcobXN8uoWWYkfPysnco,37206670031,372.06670031
FA2AbxdhRXDixMtGweAdCKzzuH1XkUX6kFH1uBVAV6wf3PfFkENv,35636882474,356.36882474
FA2KtUwkfcnsGZLBvi5Bz1mNuzyGmbxjyYMmC1NgmaZ9y4st67sV,35347273567,353.47273567
FA2oN83qWvcPnkPYY3GUst7ePC1jfCaF3faYdtWKcFEmVAYBUkDz,34348625008,343.48625008
FA2wDqmFZVDJFuvJqocF8q1TWBBLxov9FkMbs9RXvQPgaGdhqRKv,33117975441,331.17975441
FA3RxRmvtBYYe78VDYmE6ZTuen3sWvggQHcpSuqufmZ463zhekLW,31306406580,313.0640658
FA3iQWKjzyuiFu2V21g2YxKmwt9bTGsryhfpfXTLcYQzqe3chStL,30000000000,300
FA34CjQ6no25G2xJYCPeo2CBXDEMLAAwJZzwLJMcagET59Kz75Tg,29492515980,294.9251598
FA2S7axNP5KzwTuXPun5bHVF54TyxT1iBH3qD4wa5g7tbiniaDg9,26152496761,261.52496761
FA3dnoBKvy4dbngA6EGpZdYncDKxvqH3LE8jb9HeSL5s2NoXMMXJ,25867636548,258.67636548
FA3Aisyi2FxSj8S2UtMfosdrPq4zCVBvLuvsCxkartnhXBgPMxoW,25370831383,253.70831383
FA22ck5ZYC8ifd73C7AWa5YT4Vz6m1zomx8WJg1ERHcWa4Qj4QSh,22726164168,227.26164168
FA23jqUidduw21ksFb5KS3yxvSGBKEwEjky2DESmPYjfBApFjRM9,22594322439,225.94322439
FA3YHBD1d1TGqkFr62K6ZmK6a4uXE9DcmJGeQm1bxQKQeWn8u8Qf,21811450320,218.1145032
FA22RHZjAksu1opTTtJNyhcvq6CxkqZ12hXibqyNty4ADJMY3Ws5,21714650901,217.14650901
FA3nhhssBHQUkfy5tsH8MKmVY1a64GLJHohb6hhmfKN9i5NJshuC,20851799024,208.51799024
FA29sGKzVwTyzegwbjpYHsZAx7UB2skEYnK41FxNjorEmGgFFRkU,20000000000,200
FA3Yw5v5zzFwZFXVqWgMdo5y6SqTgM7ArzgStoymuHrVHXEfEUqJ,20000000000,200
FA2NbefoPA9rdcvBgt5xXXpEucBV2YRg4BQxGF5PawcSN7kqXpSm,19769801271,197.69801271
FA2UbFhS9WNc8kYcL3FxYMmNu4KEbfDHfk9mDiqwdd1ptMGVSQv9,18080000000,180.8
FA2goh167ZcnfnZpXo5YdA74LfMjEy1b6GhGQtaSqqo5RUqia8L3,17318213962,173.18213962
FA31TJAs9p8q8dokhDDLtqH5V2RawhUjyV7Ebp4VmvPxesShw7hE,16474387538,164.74387538
FA3BoNKDt3mCvwjL6H1XzVh9kNmbCwmh6X79PmZfkUKyfNvLnN4S,14805230671,148.05230671
FA2776ureMNreCNUV8YpevH8XuKgWz86mCJPbyUTY6h3HvNKmxb6,14538509204,145.38509204
FA1yb6xRYugGMUFNSdQNFMBudJN2Lam5SjZR3VKoSAhVAiqihUM9,13572345678,135.72345678
FA3Z1Kh6uwDi8SiDxbnNPpX8Yv7owdckwkXB7ckvA1sKYVBFit2s,13032692590,130.3269259
FA2BpiadFmUstZBW8FB7mAt9meprXseERYvrvJ8hBJb8QVDGz1tA,12898867332,128.98867332
FA2SBQaS13HqQNJfJ4jLPNaEjHvXskuMpsZZhKHSZDzdiv18aUsF,12437230296,124.37230296
FA3FzbhKmHgrLD49rwM8cxKJq7RnoWRqco4QziSmzEJHYA16MyCj,12378845074,123.78845074
FA3PKjMjqfmkbEEULmUzYfjA5bBErPjpAsFAWtbZSPcHay9JobRh,12296103495,122.96103495
FA25KBi8n5PjeiKZ9DuYGaqNaHjaW3iN2tBR8uGzWegd1ocKeTNp,11411358095,114.11358095
FA29jBywnVpzvU96MRYZDHAZcR31E6xscCis9QmM1maqHMPHMqLw,11403094195,114.03094195
